50,50TRANSL,LEMPIRAS,2019,1,IN0000028,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,4234000016,4234000016,BUJIA FL-3157,TRANSACC INIC,000000,20190116,16/01/2019,enero,W3,CF01,89.11,0.00,89.11,89.11,0.00,-2,514716,58,S,T29,00523190,JABLANCA,0,TL4,FALSO,T29
50,50TRANSL,LEMPIRAS,2019,1,IN0000028,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,CARROCERIA ,6221856008,6221856008,"TORNILLO HN. 5/8"" X 2""",TRANSACC INIC,000000,20190116,16/01/2019,enero,W3,CF01,26.37,0.00,26.37,26.37,0.00,-2,514716,60,S,T29,00523189,JABLANCA,0,TL4,FALSO,T29
50,50TRANSL,LEMPIRAS,2019,1,IN0000028,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6301856004,6301856004,"ELECTRODO H.NEGRO 7018-1/8""",TRANSACC INIC,000000,20190116,16/01/2019,enero,W3,CF01,129.72,0.00,129.72,129.72,0.00,-2,514716,64,S,T41,00523174,JABLANCA,0,TL4,FALSO,T41
50,50TRANSL,LEMPIRAS,2019,1,IN0000028,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,1651043004,1651043004,LIQUIDO P/ARRANQUE,TRANSACC INIC,000000,20190116,16/01/2019,enero,W3,CF01,0.00,95.00,-95.00,0.00,95.00,1,514716,68,S,T44,00523043,JABLANCA,0,TL4,FALSO,T44
50,50TRANSL,LEMPIRAS,2019,1,IN0000028,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,5653000001,5653000001,"FAJILLA PLASTICA 14""",TRANSACC INIC,000000,20190116,16/01/2019,enero,W3,CF01,0.00,9.66,-9.66,0.00,9.66,7,514716,78,S,T44,00523043,JABLANCA,0,TL4,FALSO,T44
50,50TRANSL,LEMPIRAS,2019,1,IN0000028,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,1651043004,1651043004,LIQUIDO P/ARRANQUE,TRANSACC INIC,000000,20190116,16/01/2019,enero,W3,CF01,95.00,0.00,95.00,95.00,0.00,-1,514716,84,S,T62,00523188,JABLANCA,0,TL4,FALSO,T62
50,50TRANSL,LEMPIRAS,2019,1,IN0000028,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,4208475004,4208475004,FUSUBLE DE CUCHILLA MINI 25A,TRANSACC INIC,000000,20190116,16/01/2019,enero,W3,CF01,47.10,0.00,47.10,47.10,0.00,-5,514716,92,S,T62,00523031,JABLANCA,0,TL4,FALSO,T62
50,50TRANSL,LEMPIRAS,2019,1,IN0000028,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,ELECTRICIDAD,4223000047,4223000047,INTERRUPTOR DE 1 TOQUE 46444,TRANSACC INIC,000000,20190116,16/01/2019,enero,W3,CF01,390.63,0.00,390.63,390.63,0.00,-1,514716,94,S,T62,00523031,JABLANCA,0,TL4,FALSO,T62
50,50TRANSL,LEMPIRAS,2019,1,IN0000028,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6221856006,6221856006,"TORNILLO HEXA.H.N. 3/8""X1-1/2""",TRANSACC INIC,000000,20190116,16/01/2019,enero,W3,CF01,23.20,0.00,23.20,23.20,0.00,-4,514716,96,S,T62,00523118,JABLANCA,0,TL4,FALSO,T62
50,50TRANSL,LEMPIRAS,2019,1,IN0000028,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,CARROCERIA ,6230851006,6230851006,"TORNILLO COMPLETO H.G.3/8""X6""",TRANSACC INIC,000000,20190116,16/01/2019,enero,W3,CF01,67.97,0.00,67.97,67.97,0.00,-6,514716,98,S,T62,00523125,JABLANCA,0,TL4,FALSO,T62
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6221856006,6221856006,"TORNILLO HEXA.H.N. 3/8""X1-1/2""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,174.03,0.00,174.03,174.03,0.00,-30,516082,2,S,F29,00523286,JABLANCA,3,TL4,FALSO,F29
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,1021000005,1021000005,"MANGUERA DE NYLON 3/8""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,38.56,0.00,38.56,38.56,0.00,-2,516082,4,S,F38,00523370,JABLANCA,3,TL4,FALSO,F38
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,FRENOS,1103822005,1103822005,"UNION BRONCE T/FITING 3/8""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,129.60,0.00,129.60,129.60,0.00,-2,516082,6,S,F38,00523370,JABLANCA,3,TL4,FALSO,F38
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6017817001,6017817001,"LAMINA ANTIDERR.H.N.1/8""X4'X8'",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,"18,392.00",0.00,"18,392.00","18,392.00",0.00,-11,516082,16,S,F70,00523203,JABLANCA,3,TL4,FALSO,F70
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,CARROCERIA ,6221851049,6221851049,"TORNILLO H.G.3/8""X3"" COMPLETO",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,728.44,0.00,728.44,728.44,0.00,-90,516082,18,S,F70,00523203,JABLANCA,3,TL4,FALSO,F70
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6301856003,6301856003,"ELECTRODO H.NEGRO 6011-1/8""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,64.50,0.00,64.50,64.50,0.00,-1.5,516082,20,S,F70,00523203,JABLANCA,3,TL4,FALSO,F70
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6314144006,6314144006,"DISCO P/CORTE DE 7""X1/16""X7/8""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,298.32,0.00,298.32,298.32,0.00,-5,516082,22,S,F70,00523203,JABLANCA,3,TL4,FALSO,F70
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,CARROCERIA ,1679000085,1679000085,MANILLA P/BAJAR VIDRRIO MANUAL,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,400.00,0.00,400.00,400.00,0.00,-1,516082,26,S,T01,00523365,JABLANCA,3,TL4,FALSO,T01
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,4281000001,4281000001,CINTA AISLANTE 3/4X30,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,39.87,0.00,39.87,39.87,0.00,-1,516082,32,S,T01,00523365,JABLANCA,3,TL4,FALSO,T01
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUSPENSIÓN,1644444002,1644444002,MANERAL P/PATAS DE FURGON,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,380.00,0.00,380.00,380.00,0.00,-1,516082,34,S,T04,00523280,JABLANCA,3,TL4,FALSO,T04
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6317387004,6317387004,LIJA P/HIERRO GRUESA #180,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,22.68,0.00,22.68,22.68,0.00,-2,516082,48,S,T08,00523279,JABLANCA,3,TL4,FALSO,T08
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6360000003,6360000003,PASTA P/ELIMINAR EMPAQUE 50ML,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,"2,316.00",0.00,"2,316.00","2,316.00",0.00,-3,516082,50,S,T08,00523236,JABLANCA,3,TL4,FALSO,T08
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,ELECTRICIDAD,4234000012,4234000012,BUJIA H7,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,576.97,0.00,576.97,576.97,0.00,-4,516082,54,S,T09,00523331,JABLANCA,3,TL4,FALSO,T09
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,4281000001,4281000001,CINTA AISLANTE 3/4X30,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,79.73,0.00,79.73,79.73,0.00,-2,516082,60,S,T31,00523290,JABLANCA,3,TL4,FALSO,T31
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,5653000001,5653000001,"FAJILLA PLASTICA 14""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,13.80,0.00,13.80,13.80,0.00,-10,516082,74,S,T34,00523252,JABLANCA,3,TL4,FALSO,T34
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6044000001,6044000001,CINTA DE TEFLON 19MX0.1MX50MTS,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,101.00,0.00,101.00,101.00,0.00,-1,516082,76,S,T34,00523252,JABLANCA,3,TL4,FALSO,T34
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,ELECTRICIDAD,4201215010,4201215010,CABLE ELECTRICO #14,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,52.20,0.00,52.20,52.20,0.00,-20,516082,88,S,T38,00523226,JABLANCA,3,TL4,FALSO,T38
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,ELECTRICIDAD,4201215010,4201215010,CABLE ELECTRICO #14,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,52.20,0.00,52.20,52.20,0.00,-20,516082,90,S,T38,00523284,JABLANCA,3,TL4,FALSO,T38
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,ELECTRICIDAD,4201215010,4201215010,CABLE ELECTRICO #14,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,5.22,0.00,5.22,5.22,0.00,-2,516082,92,S,T38,00523340,JABLANCA,3,TL4,FALSO,T38
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,4202164007,4202164007,"TERMINAL DE OJO DE 3/8""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,12.00,0.00,12.00,12.00,0.00,-2,516082,94,S,T38,00523226,JABLANCA,3,TL4,FALSO,T38
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,ELECTRICIDAD,4202164016,4202164016,"TERMINAL DE OJO 3/16""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,12.00,0.00,12.00,12.00,0.00,-2,516082,96,S,T38,00523226,JABLANCA,3,TL4,FALSO,T38
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,ELECTRICIDAD,4202164016,4202164016,"TERMINAL DE OJO 3/16""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,12.00,0.00,12.00,12.00,0.00,-2,516082,98,S,T38,00523284,JABLANCA,3,TL4,FALSO,T38
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,ELECTRICIDAD,4202164016,4202164016,"TERMINAL DE OJO 3/16""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,12.00,0.00,12.00,12.00,0.00,-2,516082,100,S,T38,00523340,JABLANCA,3,TL4,FALSO,T38
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,ELECTRICIDAD,4223000047,4223000047,INTERRUPTOR DE 1 TOQUE 46444,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,390.63,0.00,390.63,390.63,0.00,-1,516082,102,S,T38,00523284,JABLANCA,3,TL4,FALSO,T38
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,4281000001,4281000001,CINTA AISLANTE 3/4X30,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,39.87,0.00,39.87,39.87,0.00,-1,516082,104,S,T38,00523226,JABLANCA,3,TL4,FALSO,T38
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,1010000025,1010000025,"MANGUERA HULE 1"" 200 PSI.",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,375.85,0.00,375.85,375.85,0.00,-5,516082,118,S,T56,00523364,JABLANCA,3,TL4,FALSO,T56
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,5653000001,5653000001,"FAJILLA PLASTICA 14""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,13.80,0.00,13.80,13.80,0.00,-10,516082,122,S,T56,00523364,JABLANCA,3,TL4,FALSO,T56
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6320866009,6320866009,"ABRAZADERA METALICA DE 3""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,223.10,0.00,223.10,223.10,0.00,-4,516082,124,S,T56,00523354,JABLANCA,3,TL4,FALSO,T56
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6320866026,6320866026,"ABRAZADERA METALICA DE 1-3/4""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,46.00,0.00,46.00,46.00,0.00,-2,516082,126,S,T56,00523364,JABLANCA,3,TL4,FALSO,T56
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SERVICIO,1106822010,1106822010,"REDUCTOR BUJE BRONCE 3/8""X1/4""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,49.54,0.00,49.54,49.54,0.00,-2,516082,128,S,T57,00523346,JABLANCA,3,TL4,FALSO,T57
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,FRENOS,6212101021,6212101021,"ACOPLE CODO RAPIDO 3/8""X1/4""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,200.07,0.00,200.07,200.07,0.00,-1,516082,132,S,T57,00523346,JABLANCA,3,TL4,FALSO,T57
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SERVICIO,6212464004,6212464004,"TEE ACOPLE P/MANGUERA 3/8""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,185.76,0.00,185.76,185.76,0.00,-2,516082,134,S,T57,00523358,JABLANCA,3,TL4,FALSO,T57
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,CARROCERIA ,6368000001,6368000001,DRENADOR DE CILINDRO DE AIRE,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,673.70,0.00,673.70,673.70,0.00,-2,516082,136,S,T57,00523346,JABLANCA,3,TL4,FALSO,T57
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,ELECTRICIDAD,4201215010,4201215010,CABLE ELECTRICO #14,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,52.20,0.00,52.20,52.20,0.00,-20,516082,140,S,T63,00523376,JABLANCA,3,TL4,FALSO,T63
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,ELECTRICIDAD,4234000019,4234000019,BUJIA H11 12V.,TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,659.48,0.00,659.48,659.48,0.00,-2,516082,142,S,T63,00523253,JABLANCA,3,TL4,FALSO,T63
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6221856006,6221856006,"TORNILLO HEXA.H.N. 3/8""X1-1/2""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,11.60,0.00,11.60,11.60,0.00,-2,516082,144,S,T63,00523363,JABLANCA,3,TL4,FALSO,T63
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6221856065,6221856065,"TORNILLO H.N.1/2""X1-1/2"" NC",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,10.99,0.00,10.99,10.99,0.00,-1,516082,146,S,T63,00523369,JABLANCA,3,TL4,FALSO,T63
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6320866025,6320866025,"ABRAZADERA METALICA GRAPA 5""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,489.68,0.00,489.68,489.68,0.00,-5,516082,154,S,T73,00523371,JABLANCA,3,TL4,FALSO,T73
50,50TRANSL,LEMPIRAS,2019,1,IN0000032,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6320866025,6320866025,"ABRAZADERA METALICA GRAPA 5""",TRANSACC INIC,000000,20190117,17/01/2019,enero,W3,CF01,97.94,0.00,97.94,97.94,0.00,-1,516082,156,S,T73,00523375,JABLANCA,3,TL4,FALSO,T73
50,50TRANSL,LEMPIRAS,2019,1,IN0000034,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6252000001,6252000001,"REMACHE ALUMINIO 3/16"" X 1""",TRANSACC INIC,000000,20190118,18/01/2019,enero,W3,CF01,25.99,0.00,25.99,25.99,0.00,-30,517302,6,S,F29,00523496,JABLANCA,3,TL4,FALSO,F29
50,50TRANSL,LEMPIRAS,2019,1,IN0000034,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,SUMINISTROS,6313245002,6313245002,SILICON GRIS 300 ML.,TRANSACC INIC,000000,20190118,18/01/2019,enero,W3,CF01,374.42,0.00,374.42,374.42,0.00,-3,517302,8,S,F29,00523433,JABLANCA,3,TL4,FALSO,F29
50,50TRANSL,LEMPIRAS,2019,1,IN0000034,670,TRANSP.-EQUIPO DE TRANSPORTE,110,ZONA NORTE,61028,GASTO VAR. MANTEN. DE EQUIPO,4845,4845,REPUESTOS AUTOMOTRICES,MATERIALES Y SUMINISTROS,CARROCERIA ,6221856004,6221856004,"TORNILLO H.N. 1"" X 6"" COMPLETO",TRANSACC INIC,000000,20190118,18/01/2019,enero,W3,CF01,958.03,0.00,958.03,958.03,0.00,-6,517302,18,S,F32,00523596,JABLANCA,3,TL4,FALSO,F32
